"ID"	"Xcoord"	"ycoord"	"V1"	"V2"	"V3"	"v4"	"V5"
3526	700766	159483	18.790527	17.349895	1.100266	-0.810126	404.555054
3527	590167	257797	18.738497	17.238123	0.935944	-0.995929	404.818939
3528	729002	233925	18.655767	17.120134	0.779836	-1.165016	404.669525
3529	450506	104507	18.518991	17.135736	0.675372	-1.105537	405.544464
3530	638109	181141	18.417767	17.003283	0.518588	-1.781014	405.397644
3531	639410	173474	18.429125	16.91136	0.308208	-1.492358	405.167236
3532	494377	88417	18.496355	16.912382	0.234267	-1.992738	404.41571
3533	633702	229483	18.237419	16.763615	0.057805	-1.510634	404.676971
3534	620224	258053	18.03216	16.73126	0.036621	-0.812264	404.88736
3535	443307	125765	17.989111	16.752783	0.197203	-2.044093	405.110107
3536	754855	236185	17.948162	16.86198	0.197936	-2.561404	405.734009
3537	437229	98432	17.791731	16.836466	0.127385	-2.675083	405.534973
3538	755772	137682	17.71673	16.817955	-0.157227	-2.883031	405.0336
3539	620016	206605	17.349876	16.696148	-0.520672	-3.336698	404.975281
3540	666868	127081	16.839413	16.60766	-0.915669	-3.39272	405.337524
3541	507996	164727	16.755474	16.526855	-1.211091	-3.692928	405.363495
3542	495874	199362	16.62529	16.39904	-1.568462	-4.007426	404.497009
3543	428215	125754	16.252089	16.302246	-2.097926	-2.562652	404.505981
3544	556888	78455	16.309752	16.117619	-2.953471	-3.033322	405.329987
3545	660763	184907	16.161802	16.042009	-3.424351	-3.423158	406.094208
3546	572513	243487	16.115114	15.894316	-3.801088	-3.79143	405.06369
3547	400745	256871	15.78381	15.84934	-3.897966	-3.687736	404.07135
3548	539400	219482	15.931908	15.761083	-4.309338	-3.023767	404.009674
3549	750631	162301	15.779274	15.670126	-4.396802	-3.952239	403.318573
3550	648293	173445	15.586409	15.661116	-4.342893	-3.90918	402.864319
3551	465473	263044	15.352236	15.51751	-4.426404	-3.863971	403.239075
3552	413903	194212	15.436518	15.466887	-4.383994	-3.352743	403.09198
3553	485589	287339	15.613645	15.380615	-4.195233	-2.957559	403.385712
3554	667390	258325	16.038893	15.393952	-3.817848	-2.399113	403.486237
3555	470254	235090	16.272224	15.421908	-3.347656	-1.762409	404.577362
3556	650562	133434	16.573917	15.398722	-2.870844	-0.605156	403.933716
3557	455644	102151	17.170143	15.353635	-2.293849	-0.902418	403.390533
3558	506377	96965	17.691593	15.437046	-1.562653	-0.160134	403.934082
3559	510006	161060	17.932095	15.398521	-0.620555	0.66115	403.987213
3560	656924	173995	18.271553	15.479986	0.178995	1.38916	403.455841
3561	593895	164246	18.628803	15.487038	0.893089	2.036706	402.483093
3562	475246	228370	19.258398	15.661542	1.566134	2.686364	404.75354
3563	588610	106982	19.811642	16.246969	2.170275	3.150172	404.71228
3564	748788	109657	20.388081	16.695091	2.697964	3.568422	405.431671
3565	710339	246084	20.953493	17.199474	3.156307	3.933491	403.833344
3566	777969	115631	21.21887	17.413904	3.53422	4.231144	403.751984
3567	717987	292495	21.672144	17.853886	3.897831	4.644952	404.061615
3568	621432	85642	22.195681	18.338902	4.230906	4.819858	404.835937
3569	712454	94113	22.589895	18.820171	4.472077	5.175066	404.513794
3570	649573	147735	22.90189	19.1849	4.714475	5.356162	403.97348
3571	691455	198377	23.215229	19.629429	4.887922	5.416254	404.470306
3572	408799	205149	23.318174	20.010473	4.985874	5.554553	404.894073
3573	436851	136693	23.659571	20.443098	5.233847	5.702001	405.791046
3574	616341	298314	23.874699	20.895632	5.364508	6.041299	405.351288
3575	447876	138919	24.259783	21.229668	5.644787	6.020536	404.719299
3576	733604	171078	24.527647	21.678526	5.750202	6.06314	404.340149
3577	739352	199817	24.703648	22.036882	5.842047	6.130025	403.962708
3578	674991	188691	24.867285	22.384357	5.949764	5.943479	404.314667
3579	496323	175431	24.876379	22.704954	5.955231	5.69994	404.428284
3580	558798	79581	25.071743	22.923828	5.972892	5.972336	404.705383
3581	635959	209479	25.355026	23.16493	5.986964	6.152304	404.469482
3582	513552	189113	25.60611	23.397058	6.100626	6.493153	405.596283
3583	666192	241038	26.065832	23.619698	6.212789	6.98488	405.983337
3584	663018	287203	26.348801	23.866564	6.370875	6.797498	406.429474
3585	709748	88662	26.498251	24.16983	6.414511	7.334262	405.258301
3586	491181	249535	26.886621	24.44936	6.640114	7.98668	405.358978
3587	796861	97252	27.400902	24.740881	6.901367	8.443711	406.052856
3588	746295	97722	27.624243	25.073832	7.128536	8.511954	405.937714
3589	736901	172434	27.927513	25.383675	7.356883	8.441854	406.557678
3590	628515	147732	28.143713	25.699348	7.536479	8.763303	407.422729
3591	701974	241398	28.403315	26.009863	7.708905	8.855179	408.044464
3592	441682	115324	28.529736	26.291622	7.789601	8.394582	406.476532
3593	672568	87720	28.50955	26.559706	7.841031	8.471441	404.846802
3594	782770	212661	28.587954	27.025782	7.930914	8.039124	404.019806
3595	693283	275513	28.582554	27.222395	7.905688	7.817099	401.859192
3596	781289	180357	28.772831	27.530424	8.017409	8.253552	402.94342
3597	648192	144801	28.927013	27.803495	8.142022	8.12475	403.454315
3598	767170	113668	29.180822	28.062431	8.146911	8.581407	403.607025
3599	715676	111495	29.4587	28.244942	8.283753	8.4703	403.884796
3600	729208	248160	29.496002	28.421881	8.278626	8.237697	404.494598
3601	455429	250641	29.467756	28.696188	8.325162	8.265356	404.482758
3602	450870	233567	29.831554	28.886168	8.332571	9.184275	404.215576
3603	735787	76444	30.021677	28.920013	8.403769	9.104254	403.913513
3604	679199	239303	30.093472	29.087891	8.414124	9.175997	404.972198
3605	664006	203221	30.109612	29.109089	8.343649	8.787127	403.998444
3606	504783	297488	29.882023	29.063635	8.299901	8.725779	404.206024
3607	663302	264212	29.661173	29.001448	8.155052	8.315009	404.662018
3608	568921	75019	29.377214	28.905807	8.094806	8.334188	405.266632
3609	436019	88184	29.302498	28.790628	7.956812	8.049198	404.885834
3610	586740	202751	29.040913	28.667633	7.766102	7.768538	404.946625
3611	405073	154492	28.912365	28.524658	7.546869	7.53234	405.690918
3612	495648	211509	28.711937	28.488224	7.383215	7.063675	406.086761
3613	401737	251264	28.579102	28.25798	7.117423	6.542379	406.391937
3614	730533	247319	28.307606	28.186859	6.865393	6.731377	406.138184
3615	744095	288207	28.282413	28.145247	6.742994	6.22277	406.252625
3616	631556	215563	28.036388	28.061426	6.60024	5.940225	404.52417
3617	729143	166867	27.870655	27.981396	6.372121	6.079573	404.461914
3618	512909	177671	27.717394	27.859484	6.177649	5.802428	404.277222
3619	684277	145283	27.542667	27.793804	5.970732	5.943581	404.560944
3620	650110	82581	27.31875	27.668816	5.842762	5.525862	403.531616
3621	635072	226091	27.277479	27.611362	5.61707	5.551892	403.624786
3622	497876	248603	27.285162	27.433264	5.415709	5.336301	403.93454
3623	501990	244554	26.885941	27.197901	5.161951	4.735187	405.280609
3624	525330	252570	26.558226	26.834927	4.907119	4.21527	405.650665
3625	697042	140685	26.153404	26.568663	4.628182	4.064756	406.572021
3626	633993	76982	25.914614	26.360249	4.31924	3.963248	405.992462
3627	458405	135259	25.822226	26.063517	4.041686	3.846912	404.997833
3628	623929	108121	25.61231	25.812807	3.80559	3.9889	405.382507
3629	675419	205015	25.342268	25.669882	3.617937	3.811382	405.474213
3630	523147	157950	25.219238	25.44932	3.461308	3.587958	406.209991
3631	571231	101003	25.036951	25.220686	3.312534	3.367704	406.255005
3632	786209	187356	25.00573	25.043133	3.291805	3.079726	407.685059
3633	627025	237100	24.643009	24.854527	3.183406	3.358796	407.3367
3634	557977	185230	24.582418	24.637863	3.130842	3.237288	407.475311
3635	472697	196004	24.490938	24.54381	3.138201	3.557657	407.838898
3636	766451	194112	24.347044	24.506166	3.164448	3.924362	408.069489
3637	682378	107129	24.306505	24.325718	3.186183	3.859875	407.943451
3638	552388	113229	24.154247	24.095013	3.193949	3.380119	407.950562
3639	407799	210419	24.161604	24.006126	3.316196	3.434917	408.419006
3640	578502	174323	24.040226	23.847054	3.286133	3.584399	408.082214
3641	632858	103026	23.994715	23.686193	3.31497	3.89142	408.456268
3642	756798	291849	23.98493	23.57085	3.308055	3.644902	408.074524
3643	529082	266301	23.652554	23.39934	3.362765	3.258182	408.637177
3644	405797	107658	23.564068	23.297705	3.363786	3.436654	409.533325
3645	518831	108479	23.438431	23.179972	3.225205	3.379287	409.643402
3646	758983	228151	23.448427	23.022259	3.199202	3.437045	409.160126
3647	590391	103747	23.325075	22.915958	3.176457	3.509419	407.607513
3648	552362	299732	23.41283	22.822651	3.176235	3.434389	404.764313
3649	549651	188031	23.44533	22.716314	3.186966	3.552002	405.657928
3650	647870	165403	23.277428	22.613365	3.253755	3.248367	404.968842
3651	780145	230788	23.391249	22.53808	3.247587	3.462834	403.185577
3652	681148	210080	23.149891	22.441093	3.208956	3.124012	403.431671
3653	409347	193932	23.07193	22.263081	3.118102	3.598707	403.735779
3654	680599	120219	23.072517	22.176977	3.245925	3.466999	403.18985
3655	517506	243283	23.167095	22.049658	3.265216	3.446721	403.669342
3656	440870	143180	23.203987	21.970589	3.294053	3.574929	402.734161
3657	691088	174461	23.193598	21.839298	3.513729	4.104043	402.699402
3658	655251	80043	23.758329	22.130684	3.949383	4.5948	404.921997
3659	601538	131640	24.373165	22.588951	4.228768	4.392645	404.512878
3660	605658	106336	24.580072	23.053791	4.448946	4.457855	405.663666
3661	426599	81391	24.757847	23.43281	4.64699	4.880326	402.90152
3662	670351	78305	25.089258	23.837788	4.892964	5.320937	402.544342
3663	520282	241184	25.520323	24.165005	5.171269	5.540123	403.079834
3664	563272	193998	25.684191	24.347059	5.318092	5.517141	401.414917
3665	597201	199442	25.898891	24.644543	5.416953	5.469806	400.494781
3666	531687	113975	26.030336	24.878355	5.548754	5.569773	399.657715
3667	589846	100147	26.13096	25.167009	5.659214	5.477169	399.791443
3668	778742	77691	26.24468	25.463049	5.73065	5.948844	399.171204
3669	414148	217980	27.036802	25.823162	5.871787	6.663092	399.286652
3670	637747	115289	27.623167	26.482513	6.012803	6.12575	399.006073
3671	747338	160603	27.520592	27.185076	6.056253	6.388419	398.551941
3672	631715	194484	28.070864	27.899529	6.168622	6.22168	397.990265
3673	437668	254140	28.37487	28.397387	6.187954	5.98492	396.871735
3674	455525	233450	28.256472	28.717882	6.14314	5.588594	396.745789
3675	550586	186225	28.299181	29.03199	6.018672	5.634833	397.956238
3676	727832	91378	28.60611	29.432264	5.946221	5.380229	400.682495
3677	653213	90891	28.520809	29.583792	5.870015	5.492119	401.004761
3678	583326	240731	28.885555	29.746202	5.828488	5.417021	402.654297
3679	517760	232821	29.177397	30.58449	5.798626	5.56122	403.536682
3680	637537	249120	29.457951	30.839401	5.76998	5.709921	404.489014
3681	455749	285368	29.862572	31.266352	5.823515	5.959558	403.026123
3682	771021	174690	29.752743	31.514353	5.969199	6.326007	403.243561
3683	465144	157910	29.73892	31.484392	6.118181	6.459153	403.390411
3684	677925	82207	29.971123	31.377714	6.280256	7.034634	404.368866
3685	652370	159633	29.98424	31.484749	6.461199	6.805199	405.62619
3686	494590	88259	30.019344	31.570137	6.481945	7.032028	406.284393
3687	503043	282962	29.979231	31.522886	6.527594	6.87873	404.850281
3688	769905	110364	30.20092	31.650154	6.655458	6.968413	406.702271
3689	578009	95291	30.354877	31.733706	6.715332	7.005746	405.652618
3690	737252	229865	30.432856	31.883528	6.893021	6.636435	404.781067
3691	433546	266648	30.60862	32.052582	6.912285	6.506813	404.321167
3692	442926	233018	30.662008	32.041859	6.897377	7.018639	405.70224
3693	572466	164730	30.702557	32.219677	6.927104	6.559377	406.195099
3694	791366	162279	30.72201	32.386768	7.052945	7.524232	406.031036
3695	401712	188017	30.928194	32.530579	7.142862	7.423533	406.789917
3696	764688	119708	31.212873	32.613281	7.180159	7.68021	407.959534
3697	492054	216392	31.61277	32.798817	7.314129	7.907306	408.603424
3698	702390	136794	31.769917	32.855843	7.549322	8.210682	408.45871
3699	723220	180004	31.471413	32.971397	7.657431	7.870361	408.397217
3700	648484	237703	31.412849	32.918812	7.604425	7.850401	408.336121
3701	637418	260212	31.226086	32.840515	7.538898	7.474138	407.341522
3702	431126	157801	31.131092	32.64201	7.44944	7.263916	406.944
3703	766510	285248	30.905233	32.456776	7.303603	6.78016	407.043274
3704	654045	187975	30.627863	32.284718	7.131196	6.695195	407.538757
3705	519652	155156	30.377686	32.048832	6.973145	6.850745	407.209991
3706	535065	290648	30.558186	31.870464	6.702319	7.222457	407.643036
3707	696949	171210	30.065401	31.777548	6.639228	6.600478	407.047089
3708	668600	245586	29.786369	31.654499	6.611816	6.340972	406.686768
3709	478347	78667	29.867136	31.550652	6.523216	6.589713	407.897583
3710	688620	83543	29.768497	31.441656	6.46653	5.966047	408.536163
3711	774821	251719	29.474983	31.281698	6.353311	5.622184	410.510864
3712	426501	267878	29.222	31.184351	6.184671	5.994898	409.963135
3713	739651	146218	29.307362	31.069227	6.107337	5.690572	409.054962
3714	421149	191917	29.009232	30.89888	5.959353	5.409424	408.4841
3715	426436	283917	28.792383	30.686256	5.791339	4.728118	409.032715
3716	704509	201842	28.753616	30.561932	5.651123	5.286241	408.259125
3717	724494	90344	28.655678	30.477421	5.456913	4.570144	408.462341
3718	593934	92415	28.365723	30.296131	5.240916	4.564771	409.006592
3719	740509	272310	28.559065	29.947208	4.82582	4.650311	410.086426
3720	743543	251952	28.394985	29.980474	4.451484	4.187046	407.873413
3721	722198	171346	28.000353	29.91748	4.147427	3.329725	407.709869
3722	658936	80155	27.560263	29.674765	3.921585	3.641238	408.446594
3723	535526	93427	27.625807	29.307379	3.701263	3.851103	408.611816
3724	583386	102610	27.091906	29.006149	3.551304	3.766329	408.686005
3725	437543	169996	26.755236	28.631987	3.429486	3.758941	409.104126
3726	497790	238177	26.405285	28.343836	3.306147	3.572919	408.909119
3727	734619	176525	26.534277	28.062075	3.135833	3.6015	407.69809
3728	662515	83664	26.300566	27.81065	3.043309	3.436841	408.165527
3729	442158	255633	25.931103	27.527361	2.956577	3.582856	407.705627
3730	437309	188992	25.778639	27.28557	2.88032	3.072896	407.42804
3731	740773	141513	25.611204	27.071398	2.859812	2.785105	407.204712
3732	647352	288423	25.606979	26.793604	2.838725	3.215463	407.516357
3733	751384	142114	25.770121	26.678408	2.824252	3.265305	407.541656
3734	721517	223891	25.711084	26.444818	2.967734	3.036905	407.894928
3735	736504	202974	25.893816	26.331684	3.074991	2.857445	408.961304
3736	533179	162847	25.221453	26.066599	2.997354	2.318569	409.057129
3737	765285	236928	24.7089	25.688797	2.74047	2.198309	409.377686
3738	544796	244713	24.515875	25.436954	2.485902	2.048136	409.506775
3739	603511	140907	23.273142	24.726778	2.121105	0.834206	411.223419
3740	715702	290399	22.49095	23.738979	1.61214	0.417032	410.903992
3741	792304	97729	23.367826	23.556253	1.243534	1.830381	411.027527
3742	520032	232291	24.459717	23.792311	1.017873	1.874892	410.738678
3743	405522	121306	24.54277	24.046766	0.862515	1.603249	409.619507
3744	637823	213143	24.614088	24.01161	1.003157	1.259147	406.106781
3745	629575	245031	24.245049	23.980406	1.106735	1.367971	406.913147
3746	634575	269307	24.054401	23.833378	1.260069	1.719137	406.815613
3747	699778	249149	23.887543	23.764154	1.533924	1.68855	405.76413
3748	797598	85203	23.55797	23.708542	1.708309	1.982728	406.114655
3749	479785	223309	23.059633	23.511044	1.749801	1.848917	404.474915
3750	782457	118844	22.812197	23.338026	1.74963	1.921235	404.580383
3751	630482	75084	22.848423	23.173704	1.767959	1.887071	403.133453
3752	598857	160120	22.978895	23.024715	1.845493	1.890426	403.896759
3753	502366	266631	23.209082	22.881927	2.064879	2.435229	401.289825
3754	543848	221361	24.097319	23.614241	2.351714	2.839625	401.943695
3755	741831	89890	24.94228	24.949196	2.587079	2.862061	401.983917
3756	772896	288883	25.601017	25.858778	2.842932	2.86821	402.302948
3757	413324	286685	26.002163	26.602272	2.961261	3.173323	400.962677
3758	492853	91957	26.223783	27.183123	3.105671	3.343834	399.65451
3759	481953	212449	26.926071	28.03208	3.301803	3.542872	400.65097
3760	655008	296643	27.581945	28.945034	3.444336	3.765494	402.421844
3761	551813	129515	28.272007	29.886793	3.652088	4.121281	402.764709
3762	483276	132969	29.02854	30.990486	3.925428	4.670393	401.495728
3763	587134	161680	29.117851	31.363474	4.088254	4.353612	401.70166
3764	766060	202220	28.924986	31.2484	4.100245	4.679097	402.836853
3765	719959	229526	29.750443	31.689795	4.227925	5.375289	403.191315
3766	668489	225018	30.242558	32.357979	4.486109	5.235672	403.207336
3767	438934	252826	30.175095	32.622677	4.494271	4.972424	402.389404
3768	489050	106317	30.228901	32.911148	4.463237	5.040471	401.833862
3769	689529	231819	30.49518	33.397785	4.573952	5.568326	401.489746
3770	673230	183958	30.957941	33.838749	4.666066	5.44048	401.464874
3771	542749	182051	31.015949	34.107399	4.719431	5.911627	402.547424
3772	597978	132856	31.905518	34.475773	4.75348	6.176423	402.455627
3773	624319	217191	33.003265	34.966614	5.014393	6.291686	402.245636
3774	697629	82190	33.253719	35.410004	5.404195	6.853674	402.907013
3775	468613	276031	33.366127	35.865284	5.643151	6.599138	402.694672
3776	419502	111558	33.260258	36.200356	5.900555	6.95589	402.575958
